TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
03054NSHCR57DAN	1311209614775	N982	ZINC COMPOUNDS	TRI	Pounds																		2011	NO	NASHUA - A CENVEO CO	59 DANIEL WEBSTER HWY	MERRIMACK	HILLSBOROUGH	NH	03054	YES	NO	NO	NO								322222						42.803333	-71.473333									CENVEO	878642560	5	M2	MERRIMACK WASTE WATER TREATMENT FACILITY	36 MAST ROAD	MERRIMACK	NH	HILLSBOROUGH	03054							NO	PBEAIRD@NASHUA.COM			YES	 	
03054NSHCR57DAN	1311209614736	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2011	NO	NASHUA - A CENVEO CO	59 DANIEL WEBSTER HWY	MERRIMACK	HILLSBOROUGH	NH	03054	YES	NO	NO	NO								322222						42.803333	-71.473333									CENVEO	878642560	0		NA												NO	PBEAIRD@NASHUA.COM			NO	 	
03054NSHCR57DAN	1311209614763	000108054	VINYL ACETATE	TRI	Pounds																		2011	NO	NASHUA - A CENVEO CO	59 DANIEL WEBSTER HWY	MERRIMACK	HILLSBOROUGH	NH	03054	YES	NO	NO	NO								322222						42.803333	-71.473333									CENVEO	878642560	0		NA												NO	PBEAIRD@NASHUA.COM			NO	 	
03054NSHCR57DAN	1311209614724	000141322	BUTYL ACRYLATE	TRI	Pounds																		2011	NO	NASHUA - A CENVEO CO	59 DANIEL WEBSTER HWY	MERRIMACK	HILLSBOROUGH	NH	03054	YES	NO	NO	NO								322222						42.803333	-71.473333									CENVEO	878642560	5	M2	MERRIMACK WASTE WATER TREATMENT FACILITY	36 MAST ROAD	MERRIMACK	NH	HILLSBOROUGH	03054							NO	PBEAIRD@NASHUA.COM			NO	 	
03054NSHCR57DAN	1311209614712	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2011	NO	NASHUA - A CENVEO CO	59 DANIEL WEBSTER HWY	MERRIMACK	HILLSBOROUGH	NH	03054	YES	NO	NO	NO								322222						42.803333	-71.473333									CENVEO	878642560	0		NA												NO	PBEAIRD@NASHUA.COM			NO	 	
03054NSHCR57DAN	1311209614751	000108883	TOLUENE	TRI	Pounds																		2011	NO	NASHUA - A CENVEO CO	59 DANIEL WEBSTER HWY	MERRIMACK	HILLSBOROUGH	NH	03054	YES	NO	NO	NO								322222						42.803333	-71.473333									CENVEO	878642560	0		NA												NO	PBEAIRD@NASHUA.COM			NO	 	
03054NSHCR57DAN	1311209614748	000100425	STYRENE	TRI	Pounds																		2011	NO	NASHUA - A CENVEO CO	59 DANIEL WEBSTER HWY	MERRIMACK	HILLSBOROUGH	NH	03054	YES	NO	NO	NO								322222						42.803333	-71.473333									CENVEO	878642560	5	O 	MERRIMACK WASTE WATER TREATMENT FACILITY	36 MAST ROAD	MERRIMACK	NH	HILLSBOROUGH	03054							NO	PBEAIRD@NASHUA.COM			NO	 	
03051PRFRM4PARK	1311208975870	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2011	NO	MORGAN ADVANCED CERAMICS	4 PARK AVE	HUDSON	HILLSBOROUGH	NH	03051	YES	NO	NO	NO								334513						42.78213	-71.38215	805275344								MORGAN ADVANCED CERAMICS INC	805275344	0		NA												NO	TOM.FLEWELLING@MORGANPLC.COM			NO	 	
03051PRFRM4PARK	1311209177157	010294345	BORON TRICHLORIDE	TRI	Pounds																		2011	NO	MORGAN ADVANCED CERAMICS	4 PARK AVE	HUDSON	HILLSBOROUGH	NH	03051	YES	NO	NO	NO								334513						42.78213	-71.38215	805275344								MORGAN ADVANCED CERAMICS INC	805275344	0		NA												NO	TOM.FLEWELLING@MORGANPLC.COM			YES	 	
03784THRMLINDUS	1311209800352	007439921	LEAD	TRI	Pounds																		2011	NO	THERMAL DYNAMICS INC	82 BENNING ST	WEST LEBANON	GRAFTON	NH	03784	YES	NO	NO	NO								333992						43.63307	-72.31133	183590025								VICTOR TECHNOLOGIES GROUP INC	938953114	0		NA												NO	PAUL_PAGE@VICTORTECHNOLOGIES.COM			YES	 	
03784THRMLINDUS	1311209802471	007440508	COPPER	TRI	Pounds																		2011	NO	THERMAL DYNAMICS INC	82 BENNING ST	WEST LEBANON	GRAFTON	NH	03784	YES	NO	NO	NO								333992						43.63307	-72.31133	183590025								VICTOR TECHNOLOGIES GROUP INC	938953114	0		NA												NO	PAUL_PAGE@VICTORTECHNOLOGIES.COM			YES	 	
03051TLDYN110LO	1311209305871	007439921	LEAD	TRI	Pounds																		2011	NO	TELEDYNE PRINTED CIRCUIT TECHNOLOGY	110 LOWELL RD	HUDSON	HILLSBOROUGH	NH	03051	YES	NO	NO	NO								334418						42.75019	-71.42738	001078062								TELEDYNE TECHNOLOGIES INC	112358432	.97	M1	NASHUA WASTEWATER TREATMENT	SAWMILL ROAD	NASHUA	NH	HILLSBOROUGH	03060							NO	RDUBOIS@TELEDYNE.COM			YES	 	
03766SPLTBHIGHW	1311209332220	000067561	METHANOL	TRI	Pounds																		2011	NO	TIMKEN AEROSPACE( MPB CORP DBA) LEBANON	336 MECHANIC ST	LEBANON	GRAFTON	NH	03766	YES	NO	NO	NO								332991						43.638521	-72.285855	004465100								THE TIMKEN CO	004465100	0		NA												NO	DANIEL.MINNICH@TIMKEN.COM			NO	 	
03801SMPLX4023W	1311209082231	007440508	COPPER	TRI	Pounds																		2011	NO	TE - INTEGRATED CABLE SYSTEMS	100 PISCATAQUA DR	NEWINGTON	ROCKINGHAM	NH	03801	YES	NO	NO	NO								334290						43.098056	-70.799568	041463456								TE CONNECTIVITY LTD		0		NA												NO	JDEROY@SUBCOM.COM			YES	 	
03103TXTRN645HA	1311209538800	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	EPE CORP	645 HARVEY RD SUITE : 11	MANCHESTER	HILLSBOROUGH	NH	03103	YES	NO	NO	NO								334418						42.93462	-71.42534	062193933		NHD500012521		NHR05A291						0		NA												NO	EJURENTKUFF@EPECORP.COM			YES	 	
03447PLPCM57CRE	1311209226846	000100425	STYRENE	TRI	Pounds																		2011	NO	PLP COMPOSITE TECHNOLOGIES INC	57 CREAMERY RD	FITZWILLIAM	CHESHIRE	NH	03447	YES	NO	NO	NO								326130						42.763201	-72.154055											0		NA												NO	WBAZLEY@PLPCOMP.COM			NO	 	
03051CHMRC16FLA	1311209329313	000108883	TOLUENE	TRI	Pounds																		2011	NO	PARKER HANNIFIN CORP CHOMERICS DIV	16 FLAGSTONE DR	HUDSON	HILLSBOROUGH	NH	03051	YES	NO	NO	NO								334413						42.73119	-71.43031	122780968								PARKER HANNIFIN CORP	004175550	0		NA												NO	SDEARY@PARKER.COM			NO	 	
03051CHMRC16FLA	1311209329301	000079947	TETRABROMOBISPHENOL A	PBT	Pounds																		2011	NO	PARKER HANNIFIN CORP CHOMERICS DIV	16 FLAGSTONE DR	HUDSON	HILLSBOROUGH	NH	03051	YES	NO	NO	NO								334413						42.73119	-71.43031	122780968								PARKER HANNIFIN CORP	004175550	0		NA												NO	SDEARY@PARKER.COM			NO	 	
03585NWNGL365MA	1311209114659	007440508	COPPER	TRI	Pounds																		2011	NO	NEW ENGLAND WIRE TECHNOLOGIES	130 N MAIN ST	LISBON	GRAFTON	NH	03585	YES	NO	NO	NO								331422						44.21562	-71.9062	001085836								MJM HOLDINGS INC	001155670	4	M2	LISBON WWTP	BATH RD	LISBON	NH	GRAFTON	03585							NO	LAURA.MULLIKIN@NEWENGLANDWIRE.COM			YES	 	
03458NWHMPROUTE	1311209360054	007440473	CHROMIUM	TRI	Pounds																		2011	NO	NEW HAMPSHIRE BALL BEARINGS INC	175 JAFFERY RD	PETERBOROUGH	HILLSBOROUGH	NH	03458	YES	NO	NO	NO								332991						42.856405	-71.963371	196823884		NHD001086321		NHR05A507				NMB USA INC	117495838	1.673	M2	PETERBOROUGH WASTEWATER PLANT	ROUTE 202 NORTH	PETERBOROUGH	NH	HILLSBOROUGH	03458							NO	PCARRIER@NHBB.COM			YES	 	
03458NWHMPROUTE	1311209360066	007440508	COPPER	TRI	Pounds																		2011	NO	NEW HAMPSHIRE BALL BEARINGS INC	175 JAFFERY RD	PETERBOROUGH	HILLSBOROUGH	NH	03458	YES	NO	NO	NO								332991						42.856405	-71.963371	196823884		NHD001086321		NHR05A507				NMB USA INC	117495838	12.9	M2	PETERBOROUGH WASTEWATER PLANT	ROUTE 202 NORTH	PETERBOROUGH	NH	HILLSBOROUGH	03458							NO	PCARRIER@NHBB.COM			YES	 	
03458NWHMPROUTE	1311209360078	000067561	METHANOL	TRI	Pounds																		2011	NO	NEW HAMPSHIRE BALL BEARINGS INC	175 JAFFERY RD	PETERBOROUGH	HILLSBOROUGH	NH	03458	YES	NO	NO	NO								332991						42.856405	-71.963371	196823884		NHD001086321		NHR05A507				NMB USA INC	117495838	0		NA												NO	PCARRIER@NHBB.COM			NO	 	
03246NWHMP155LE	1311209823424	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2011	NO	NEW HAMPSHIRE BALL BEARINGS I NC	155 LEXINGTON DR	LACONIA	BELKNAP	NH	03246	YES	NO	NO	NO								332991						43.5442	-71.49181	021086321								NMB USA INC		0	M2	WINNIPESAUKEE RIVER BASIN PROJ ECT	PO BOX 68  RIVER STREET  EXT 6 8	FRANKLIN	NH	MERRIMACK	03235							NO	JSTPIERRE@NHBB.COM			YES	 	
03246NWHMP155LE	1311209823436	N100	COPPER COMPOUNDS	TRI	Pounds																		2011	NO	NEW HAMPSHIRE BALL BEARINGS I NC	155 LEXINGTON DR	LACONIA	BELKNAP	NH	03246	YES	NO	NO	NO								332991						43.5442	-71.49181	021086321								NMB USA INC		0	M2	WINNIPESAUKEE RIVER BASIN PROJ ECT	PO BOX 68  RIVER STREET  EXT 6 8	FRANKLIN	NH	MERRIMACK	03235							NO	JSTPIERRE@NHBB.COM			YES	 	
03246NWHMP155LE	1311209823451	N495	NICKEL COMPOUNDS	TRI	Pounds																		2011	NO	NEW HAMPSHIRE BALL BEARINGS I NC	155 LEXINGTON DR	LACONIA	BELKNAP	NH	03246	YES	NO	NO	NO								332991						43.5442	-71.49181	021086321								NMB USA INC		0	M2	WINNIPESAUKEE RIVER BASIN PROJ ECT	PO BOX 68  RIVER STREET  EXT 6 8	FRANKLIN	NH	MERRIMACK	03235							NO	JSTPIERRE@NHBB.COM			YES	 	
03246NWHMP155LE	1311209823448	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2011	NO	NEW HAMPSHIRE BALL BEARINGS I NC	155 LEXINGTON DR	LACONIA	BELKNAP	NH	03246	YES	NO	NO	NO								332991						43.5442	-71.49181	021086321								NMB USA INC		0	O 	WINNIPESAUKEE RIVER BASIN PROJ ECT	PO BOX 68  RIVER STREET  EXT 6 8	FRANKLIN	NH	MERRIMACK	03235							NO	JSTPIERRE@NHBB.COM			YES	 	
03773STRMRGUILD	1311209471832	007440473	CHROMIUM	TRI	Pounds																		2011	NO	STURM RUGER & CO INC	411 SUNAPEE ST	NEWPORT	SULLIVAN	NH	03773	YES	NO	NO	NO								332994	331512					43.379828	-72.152415	001162569								STURM RUGER & CO INC	001162569	39.05	C 	NEWPORT WASTEWATER TREATMENT FACILITY	20 PUTNAM ROAD	NEWPORT	NH	SULLIVAN	03773							NO				YES	 	
03773STRMRGUILD	1311209471857	000067561	METHANOL	TRI	Pounds																		2011	NO	STURM RUGER & CO INC	411 SUNAPEE ST	NEWPORT	SULLIVAN	NH	03773	YES	NO	NO	NO								332994	331512					43.379828	-72.152415	001162569								STURM RUGER & CO INC	001162569	0		NA												NO				NO	 	
03773STRMRGUILD	1311209471844	007439921	LEAD	TRI	Pounds																		2011	NO	STURM RUGER & CO INC	411 SUNAPEE ST	NEWPORT	SULLIVAN	NH	03773	YES	NO	NO	NO								332994	331512					43.379828	-72.152415	001162569								STURM RUGER & CO INC	001162569	0		NA												NO				YES	 	
03773STRMRGUILD	1311209471869	007440020	NICKEL	TRI	Pounds																		2011	NO	STURM RUGER & CO INC	411 SUNAPEE ST	NEWPORT	SULLIVAN	NH	03773	YES	NO	NO	NO								332994	331512					43.379828	-72.152415	001162569								STURM RUGER & CO INC	001162569	77.6	C 	NEWPORT WASTEWATER TREATMENT FACILITY	20 PUTNAM ROAD	NEWPORT	NH	SULLIVAN	03773							NO				YES	 	
03431CNCRD15KIT	1311209125982	000075218	ETHYLENE OXIDE	TRI	Pounds																		2011	NO	SMITHS MEDICAL ASD INC	25 PRODUCTION AVE	KEENE	CHESHIRE	NH	03431	YES	NO	NO	NO								339112						42.922367	-72.30563	056329097										0		NA												NO				NO	 	
03561BRNDYLITTL	1311209255330	007440508	COPPER	TRI	Pounds																		2011	NO	BURNDY LLC	150 BURNDY RD	LITTLETON	GRAFTON	NH	03561	YES	NO	NO	NO								335931						44.301385	-71.793604	001184167								HUBBELL INC	001181858	5	M2	LITTLETON POTW	MEADOW STREET	LITTLETON	NH	GRAFTON	03561							NO	JMULVIHILL@HUBBELL.COM			YES	 	
03251BRNDYRT3AC	1311209138433	N511	NITRATE COMPOUNDS	TRI	Pounds																		2011	NO	BURNDY LLC	34 BERN DIBNER RD	LINCOLN	GRAFTON	NH	03251	YES	NO	NO	NO								335931						44.04666	-71.684482	001184167								HUBBELL INC	001181858	55699	O 	TOWN OF LINCOLN	MAIN STREET	LINCOLN	NH	GRAFTON	03251							NO	JMULVIHI@HUBBELL.COM			NO	 	
03251BRNDYRT3AC	1311209138421	007439921	LEAD	TRI	Pounds																		2011	NO	BURNDY LLC	34 BERN DIBNER RD	LINCOLN	GRAFTON	NH	03251	YES	NO	NO	NO								335931						44.04666	-71.684482	001184167								HUBBELL INC	001181858	.1	M2	TOWN OF LINCOLN	MAIN STREET	LINCOLN	NH	GRAFTON	03251							NO	JMULVIHI@HUBBELL.COM			YES	 	
03251BRNDYRT3AC	1311209138419	N100	COPPER COMPOUNDS	TRI	Pounds																		2011	NO	BURNDY LLC	34 BERN DIBNER RD	LINCOLN	GRAFTON	NH	03251	YES	NO	NO	NO								335931						44.04666	-71.684482	001184167								HUBBELL INC	001181858	18	M2	TOWN OF LINCOLN	MAIN STREET	LINCOLN	NH	GRAFTON	03251							NO	JMULVIHI@HUBBELL.COM			YES	 	
03251BRNDYRT3AC	1311209138445	007697372	NITRIC ACID	TRI	Pounds																		2011	NO	BURNDY LLC	34 BERN DIBNER RD	LINCOLN	GRAFTON	NH	03251	YES	NO	NO	NO								335931						44.04666	-71.684482	001184167								HUBBELL INC	001181858	0	M1	TOWN OF LINCOLN	MAIN STREET	LINCOLN	NH	GRAFTON	03251							NO	JMULVIHI@HUBBELL.COM			NO	 	
03061BRNZCSIMON	1311209388192	007440508	COPPER	TRI	Pounds																		2011	NO	BRONZE CRAFT CORP	37 WILL ST	NASHUA	HILLSBOROUGH	NH	03060	YES	NO	NO	NO								331525						42.752096	-71.485634	001078740										1	M2	NASHUA WASTEWATER TREATMENT FACILITY	15 SAWMILL ROAD	NASHUA	NH	HILLSBOROUGH	03060							NO	JIMLAJEUNESSE@BRONZECRAFT.COM			YES	 	
03301STWWD60OLD	1311209428248	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	STOWE WOODWARD	60 OLD TURNPIKE RD	CONCORD	MERRIMACK	NH	03301	YES	NO	NO	NO								326299						43.19875	-71.51759									STOWE WOODWARD,LLC		0		NA												NO				YES	 	
03801NWNGT165GO	1311209600939	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2011	NO	PUBLIC SERVICE CO OF NEW HAMPSHIRE NEWINGTON STATION	165 GOSLING RD	NEWINGTON	ROCKINGHAM	NH	03801	YES	NO	NO	NO								221112						43.094904	-70.792721	006971352								PUBLIC SERVICE CO OF NEW HAMPSHIRE	781260336	0		NA												NO	MURRAME@NU.COM			NO	 	
03801NWNGT165GO	1311209600927	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2011	NO	PUBLIC SERVICE CO OF NEW HAMPSHIRE NEWINGTON STATION	165 GOSLING RD	NEWINGTON	ROCKINGHAM	NH	03801	YES	NO	NO	NO								221112						43.094904	-70.792721	006971352								PUBLIC SERVICE CO OF NEW HAMPSHIRE	781260336	0		NA												NO	MURRAME@NU.COM			NO	 	
03801NWNGT165GO	1311209600915	N458	MERCURY COMPOUNDS	PBT	Pounds																		2011	NO	PUBLIC SERVICE CO OF NEW HAMPSHIRE NEWINGTON STATION	165 GOSLING RD	NEWINGTON	ROCKINGHAM	NH	03801	YES	NO	NO	NO								221112						43.094904	-70.792721	006971352								PUBLIC SERVICE CO OF NEW HAMPSHIRE	781260336	0		NA												NO	MURRAME@NU.COM			YES	 	
03801NWNGT165GO	1311209600889	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2011	NO	PUBLIC SERVICE CO OF NEW HAMPSHIRE NEWINGTON STATION	165 GOSLING RD	NEWINGTON	ROCKINGHAM	NH	03801	YES	NO	NO	NO								221112						43.094904	-70.792721	006971352								PUBLIC SERVICE CO OF NEW HAMPSHIRE	781260336	0		NA												NO	MURRAME@NU.COM			NO	 	
03801NWNGT165GO	1311209600891	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	PUBLIC SERVICE CO OF NEW HAMPSHIRE NEWINGTON STATION	165 GOSLING RD	NEWINGTON	ROCKINGHAM	NH	03801	YES	NO	NO	NO								221112						43.094904	-70.792721	006971352								PUBLIC SERVICE CO OF NEW HAMPSHIRE	781260336	0		NA												NO	MURRAME@NU.COM			YES	 	
03801NWNGT165GO	1311209600903	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2011	NO	PUBLIC SERVICE CO OF NEW HAMPSHIRE NEWINGTON STATION	165 GOSLING RD	NEWINGTON	ROCKINGHAM	NH	03801	YES	NO	NO	NO								221112						43.094904	-70.792721	006971352								PUBLIC SERVICE CO OF NEW HAMPSHIRE	781260336	0		NA												NO	MURRAME@NU.COM			YES	 	
03801NWNGT165GO	1311209600877	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2011	NO	PUBLIC SERVICE CO OF NEW HAMPSHIRE NEWINGTON STATION	165 GOSLING RD	NEWINGTON	ROCKINGHAM	NH	03801	YES	NO	NO	NO								221112						43.094904	-70.792721	006971352								PUBLIC SERVICE CO OF NEW HAMPSHIRE	781260336	0		NA												NO	MURRAME@NU.COM			NO	 	
03102CRLCB345MC	1311209293214	N010	ANTIMONY COMPOUNDS	TRI	Pounds																		2011	NO	GENERAL CABLE INDUSTRIES INC	345 MCGREGOR ST	MANCHESTER	HILLSBOROUGH	NH	03102	YES	NO	NO	NO								335929						42.99397	-71.47268	793463209								GENERAL CABLE CORP	793463209	0		NA												NO	SMESSENGER@GENERALCABLE.COM			YES	 	
03784CNTRC16AIR	1311209121209	007440508	COPPER	TRI	Pounds																		2011	NO	CENTRICUT	16 AIRPARK RD	WEST LEBANON	GRAFTON	NH	03784	YES	NO	NO	NO								332721						43.62299	-72.30949	153619192								HYPERTHERM INC	056329527	0		NA												NO	KEN.DECOSTA@HYPERTHERM.COM			YES	 	
03304PBLCS97RIV	1311209697174	007664417	AMMONIA	TRI	Pounds																		2011	NO	MERRIMACK STATION	97 RIVER RD	BOW	MERRIMACK	NH	03304	YES	NO	NO	NO								221112						43.140833	-71.467778	006971352								PUBLIC SERVICE CO OF NEW HAMPSHIRE	103801387	6	M2	REGIONAL WASTEWATER TREATMENT FACILITY	451 FIRST STREET BLVD	LOWELL	MA	MIDDLESEX	018502288							NO	MURRAME@NU.COM			NO	 	
03304PBLCS97RIV	1311209697248	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	MERRIMACK STATION	97 RIVER RD	BOW	MERRIMACK	NH	03304	YES	NO	NO	NO								221112						43.140833	-71.467778	006971352								PUBLIC SERVICE CO OF NEW HAMPSHIRE	103801387	0	M2	REGIONAL WASTEWATER TREATMENT FACILITY	451 FIRST STREET BLVD	LOWELL	MA	MIDDLESEX	018502288							NO	MURRAME@NU.COM			YES	 	
03304PBLCS97RIV	1311209697236	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2011	NO	MERRIMACK STATION	97 RIVER RD	BOW	MERRIMACK	NH	03304	YES	NO	NO	NO								221112						43.140833	-71.467778	006971352								PUBLIC SERVICE CO OF NEW HAMPSHIRE	103801387	32	O 	REGIONAL WASTEWATER TREATMENT FACILITY	451 FIRST STREET BLVD	LOWELL	MA	MIDDLESEX	018502288							NO	MURRAME@NU.COM			NO	 	
03304PBLCS97RIV	1311209697275	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2011	NO	MERRIMACK STATION	97 RIVER RD	BOW	MERRIMACK	NH	03304	YES	NO	NO	NO								221112						43.140833	-71.467778	006971352								PUBLIC SERVICE CO OF NEW HAMPSHIRE	103801387	0	O 	REGIONAL WASTEWATER TREATMENT FACILITY	451 FIRST STREET BLVD	LOWELL	MA	MIDDLESEX	018502288							NO	MURRAME@NU.COM			NO	 	
03304PBLCS97RIV	1311209697186	N040	BARIUM COMPOUNDS	TRI	Pounds																		2011	NO	MERRIMACK STATION	97 RIVER RD	BOW	MERRIMACK	NH	03304	YES	NO	NO	NO								221112						43.140833	-71.467778	006971352								PUBLIC SERVICE CO OF NEW HAMPSHIRE	103801387	1	M2	REGIONAL WASTEWATER TREATMENT FACILITY	451 FIRST STREET BLVD	LOWELL	MA	MIDDLESEX	018502288							NO	MURRAME@NU.COM			YES	 	
03304PBLCS97RIV	1311209697200	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2011	NO	MERRIMACK STATION	97 RIVER RD	BOW	MERRIMACK	NH	03304	YES	NO	NO	NO								221112						43.140833	-71.467778	006971352								PUBLIC SERVICE CO OF NEW HAMPSHIRE	103801387	0	M2	REGIONAL WASTEWATER TREATMENT FACILITY	451 FIRST STREET BLVD	LOWELL	MA	MIDDLESEX	018502288							NO	MURRAME@NU.COM			YES	 	
03304PBLCS97RIV	1311209697198	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2011	NO	MERRIMACK STATION	97 RIVER RD	BOW	MERRIMACK	NH	03304	YES	NO	NO	NO								221112						43.140833	-71.467778	006971352								PUBLIC SERVICE CO OF NEW HAMPSHIRE	103801387	0	M2	REGIONAL WASTEWATER TREATMENT FACILITY	451 FIRST STREET BLVD	LOWELL	MA	MIDDLESEX	018502288							NO	MURRAME@NU.COM			NO	 	
03304PBLCS97RIV	1311209697212	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2011	NO	MERRIMACK STATION	97 RIVER RD	BOW	MERRIMACK	NH	03304	YES	NO	NO	NO								221112						43.140833	-71.467778	006971352								PUBLIC SERVICE CO OF NEW HAMPSHIRE	103801387	0	O 	REGIONAL WASTEWATER TREATMENT FACILITY	451 FIRST STREET BLVD	LOWELL	MA	MIDDLESEX	018502288							NO	MURRAME@NU.COM			NO	 	
03304PBLCS97RIV	1311209697299	N770	VANADIUM COMPOUNDS	TRI	Pounds																		2011	NO	MERRIMACK STATION	97 RIVER RD	BOW	MERRIMACK	NH	03304	YES	NO	NO	NO								221112						43.140833	-71.467778	006971352								PUBLIC SERVICE CO OF NEW HAMPSHIRE	103801387	0	M2	REGIONAL WASTEWATER TREATMENT FACILITY	451 FIRST STREET BLVD	LOWELL	MA	MIDDLESEX	018502288							NO	MURRAME@NU.COM			YES	 	
03304PBLCS97RIV	1311209697251	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2011	NO	MERRIMACK STATION	97 RIVER RD	BOW	MERRIMACK	NH	03304	YES	NO	NO	NO								221112						43.140833	-71.467778	006971352								PUBLIC SERVICE CO OF NEW HAMPSHIRE	103801387	4	M2	REGIONAL WASTEWATER TREATMENT FACILITY	451 FIRST STREET BLVD	LOWELL	MA	MIDDLESEX	018502288							NO	MURRAME@NU.COM			YES	 	
03304PBLCS97RIV	1311209697263	N458	MERCURY COMPOUNDS	PBT	Pounds																		2011	NO	MERRIMACK STATION	97 RIVER RD	BOW	MERRIMACK	NH	03304	YES	NO	NO	NO								221112						43.140833	-71.467778	006971352								PUBLIC SERVICE CO OF NEW HAMPSHIRE	103801387	0	M2	REGIONAL WASTEWATER TREATMENT FACILITY	451 FIRST STREET BLVD	LOWELL	MA	MIDDLESEX	018502288							NO	MURRAME@NU.COM			YES	 	
03304PBLCS97RIV	1311209697224	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2011	NO	MERRIMACK STATION	97 RIVER RD	BOW	MERRIMACK	NH	03304	YES	NO	NO	NO								221112						43.140833	-71.467778	006971352								PUBLIC SERVICE CO OF NEW HAMPSHIRE	103801387	0		NA												NO	MURRAME@NU.COM			NO	 	
03304PBLCS97RIV	1311209697287	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2011	NO	MERRIMACK STATION	97 RIVER RD	BOW	MERRIMACK	NH	03304	YES	NO	NO	NO								221112						43.140833	-71.467778	006971352								PUBLIC SERVICE CO OF NEW HAMPSHIRE	103801387	0		NA												NO	MURRAME@NU.COM			NO	 	
03062TRDYN4PITT	1311209144144	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	AMPHENOL APC INC	91 NORTHEASTERN BLVD	NASHUA	HILLSBOROUGH	NH	03062	YES	NO	NO	NO								334412						42.738005	-71.489815	177220647								AMPHENOL CORP	177220647	26.1	M2	NASHUA WASTEWATER TREATMENT F.	SAWMILL ROAD	NASHUA	NH	HILLSBOROUGH	03060							NO	PSIMONDS@AMPHENOLPRINTEDCIRCUITS.COM			YES	 	
