REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
2011	NO	89803BRRCK27MIL	BARRICK GOLDSTRIKE MINES INC	27 MILES N OF CARLIN NEVADA	ELKO	ELKO	NV	89803	YES	NO	NO	NO								212221						40.974445	-116.349998	002225618								BARRICK GOLD CORP		1311209670405	N458	MERCURY COMPOUNDS	PBT	Pounds																		1520480	1731841	1731841	1731841	0	0	0	0	0	0	0	0	3306	79	79	79	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															1	1	1	1	1520479	1731840	1731840	1731840	0	0	0	0	0	0	0	0	NO				YES	 	
2011	NO	89047FTMNRHWY26	ROCKWOOD LITHIUM INC	HWY 265	SILVERPEAK	ESMERALDA	NV	890470098	YES	NO	NO	NO								325188						37.740278	-117.656389	045989902								ROCKWOOD HOLDINGS INC	106793433	1311209431826	000554132	LITHIUM CARBONATE	TRI	Pounds																		1750	1000	2000	2000	0	0	0	0	0	0	0	0	29400	17650	35000	35000	0	0	0	0	0	0	0	0	0	0	0	0		.62	NA	NA																															0	0	0	0	1750	1000	2000	2000	0	0	0	0	0	0	0	0	NO				YES	 	
2011	NO	89438GLMSM3MILE	MARIGOLD MINING CO	3 MILES S OF VALMY	VALMY	HUMBOLDT	NV	89438	YES	NO	NO	NO								212221						40.749722	-117.1475	796961894								MARIGOLD MINING CO		1311209308206	N511	NITRATE COMPOUNDS	TRI	Pounds																		1.4	1.3	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.39	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	1.4	1.3	1.5	1.5	NO	MATT.ZIETLOW@GOLDCORP.COM			NO	 	
2011	NO	89438GLMSM3MILE	MARIGOLD MINING CO	3 MILES S OF VALMY	VALMY	HUMBOLDT	NV	89438	YES	NO	NO	NO								212221						40.749722	-117.1475	796961894								MARIGOLD MINING CO		1311209308194	N458	MERCURY COMPOUNDS	PBT	Pounds																		37126.4	32317.7	40560	40560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.39	NA	NA																															1.1	7.6	10	10	37121	31792.1	40000	40000	3.2	0	0	0	1.1	518	550	550	NO	MATT.ZIETLOW@GOLDCORP.COM			YES	 	
2011	NO	89438GLMSM3MILE	MARIGOLD MINING CO	3 MILES S OF VALMY	VALMY	HUMBOLDT	NV	89438	YES	NO	NO	NO								212221						40.749722	-117.1475	796961894								MARIGOLD MINING CO		1311209308170	N106	CYANIDE COMPOUNDS	TRI	Pounds																		4239	3321	5000	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.39	NA	NA																															0	0	0	0	4239	3321	5000	5000	0	0	0	0	0	0	0	0	NO	MATT.ZIETLOW@GOLDCORP.COM			NO	 	
2011	NO	89438GLMSM3MILE	MARIGOLD MINING CO	3 MILES S OF VALMY	VALMY	HUMBOLDT	NV	89438	YES	NO	NO	NO								212221						40.749722	-117.1475	796961894								MARIGOLD MINING CO		1311209308218	000115071	PROPYLENE	TRI	Pounds																		101.5	111.3	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.39	NA	NA																															0	0	0	0	101.5	111.3	120	120	0	0	0	0	0	0	0	0	NO	MATT.ZIETLOW@GOLDCORP.COM			NO	 	
2011	NO	89438GLMSM3MILE	MARIGOLD MINING CO	3 MILES S OF VALMY	VALMY	HUMBOLDT	NV	89438	YES	NO	NO	NO								212221						40.749722	-117.1475	796961894								MARIGOLD MINING CO		1311209308182	N420	LEAD COMPOUNDS	PBT	Pounds																		625114.3	552028.9	700171	700171	0	0	0	0	0	0	0	0	0	0	0	0	.2	1.69	2	2	0	0	0	0	0	0	0	0		1.39	NA	NA																															18	127.9	150	150	625080	551881.2	700000	700000	.1	0	1	1	16.2	19.8	20	20	NO	MATT.ZIETLOW@GOLDCORP.COM			YES	 	
2011	NO	89438GLMSM3MILE	MARIGOLD MINING CO	3 MILES S OF VALMY	VALMY	HUMBOLDT	NV	89438	YES	NO	NO	NO								212221						40.749722	-117.1475	796961894								MARIGOLD MINING CO		1311209308220	N982	ZINC COMPOUNDS	TRI	Pounds																		0	5	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			NA	NA																															0	.3	1	1	0	4.7	5	5	0	0	0	0	0	0	0	0	NO	MATT.ZIETLOW@GOLDCORP.COM			YES	 	
2011	NO	89438NRTHVI80EX	SIERRA PACIFIC POWER CO NORTH VALMY STATION	23755 TREATY HILL RD	VALMY	HUMBOLDT	NV	89438	YES	NO	NO	NO								221122						40.887167	-117.148798	134486190								SIERRA PACIFIC RESOURCES	134486190	1311209179769	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2.8	2.1	2.1	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1311.43	1311.43	1311.43	0	0	0	0	0	0	0	0		.76	NA	NA																															0	0	0	0	2.8	2.1	2.1	2.1	0	0	0	0	0	0	0	0	NO	ASMITH@NVENERGY.COM			NO	 	
2011	NO	89438NRTHVI80EX	SIERRA PACIFIC POWER CO NORTH VALMY STATION	23755 TREATY HILL RD	VALMY	HUMBOLDT	NV	89438	YES	NO	NO	NO								221122						40.887167	-117.148798	134486190								SIERRA PACIFIC RESOURCES	134486190	1311209179860	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		159183	137660.1	137660.1	137660.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.86	NA	NA																															0	0	0	0	159183	137660.1	137660.1	137660.1	0	0	0	0	0	0	0	0	NO	ASMITH@NVENERGY.COM			NO	 	
2011	NO	89438NRTHVI80EX	SIERRA PACIFIC POWER CO NORTH VALMY STATION	23755 TREATY HILL RD	VALMY	HUMBOLDT	NV	89438	YES	NO	NO	NO								221122						40.887167	-117.148798	134486190								SIERRA PACIFIC RESOURCES	134486190	1311209179783	N040	BARIUM COMPOUNDS	TRI	Pounds																		449210.2	171986.448	171986.448	171986.448	0	0	0	0	0	0	0	0	0	0	0	0	135100.2	138775.1	138775.1	138775.1	0	0	0	0	0	0	0	0		.53	NA	NA																															449069.5	171493.8	171493.8	171493.8	140.7	492.648	492.648	492.648	0	0	0	0	0	0	0	0	NO	ASMITH@NVENERGY.COM			YES	 	
2011	NO	89438NRTHVI80EX	SIERRA PACIFIC POWER CO NORTH VALMY STATION	23755 TREATY HILL RD	VALMY	HUMBOLDT	NV	89438	YES	NO	NO	NO								221122						40.887167	-117.148798	134486190								SIERRA PACIFIC RESOURCES	134486190	1311209179795	007782505	CHLORINE	TRI	Pounds																		130429.2	49564.4	49564.4	49564.4	0	0	0	0	0	0	0	0	0	0	0	0	292556.6	193381.33	193381.33	193381.33	0	0	0	0	0	0	0	0		.57	NA	NA																															130105.7	40969.1	40969.1	40969.1	323.5	8595.3	8595.3	8595.3	0	0	0	0	0	0	0	0	NO	ASMITH@NVENERGY.COM			NO	 	
2011	NO	89438NRTHVI80EX	SIERRA PACIFIC POWER CO NORTH VALMY STATION	23755 TREATY HILL RD	VALMY	HUMBOLDT	NV	89438	YES	NO	NO	NO								221122						40.887167	-117.148798	134486190								SIERRA PACIFIC RESOURCES	134486190	1311209179833	N420	LEAD COMPOUNDS	PBT	Pounds																		14544.4	6152.2	6152.2	6152.2	0	0	0	0	0	0	0	0	0	0	0	0	6634.8	4556.79	4556.79	4556.79	0	0	0	0	0	0	0	0		.51	NA	NA																															14507.6	6124.3	6124.3	6124.3	36.8	27.9	27.9	27.9	0	0	0	0	0	0	0	0	NO	ASMITH@NVENERGY.COM			YES	 	
2011	NO	89438NRTHVI80EX	SIERRA PACIFIC POWER CO NORTH VALMY STATION	23755 TREATY HILL RD	VALMY	HUMBOLDT	NV	89438	YES	NO	NO	NO								221122						40.887167	-117.148798	134486190								SIERRA PACIFIC RESOURCES	134486190	1311209179872	000108883	TOLUENE	TRI	Pounds																		0	1789.1	1789.1	1789.1	0	0	0	0	0	0	0	0	0	0	0	0	0	2787.62	2787.62	2787.62	0	0	0	0	0	0	0	0		1.15	NA	NA																															0	0	0	0	0	1789.1	1789.1	1789.1	0	0	0	0	0	0	0	0	NO	ASMITH@NVENERGY.COM			NO	 	
2011	NO	89438NRTHVI80EX	SIERRA PACIFIC POWER CO NORTH VALMY STATION	23755 TREATY HILL RD	VALMY	HUMBOLDT	NV	89438	YES	NO	NO	NO								221122						40.887167	-117.148798	134486190								SIERRA PACIFIC RESOURCES	134486190	1311209179845	N450	MANGANESE COMPOUNDS	TRI	Pounds																		48392.3	18789	18789.6	18789.6	0	0	0	0	0	0	0	0	0	0	0	0	15986.1	13369.11	13369.11	13369.1	0	0	0	0	0	0	0	0		.5	NA	NA																															48290.5	18705.5	18706.1	18706.1	101.8	83.5	83.5	83.5	0	0	0	0	0	0	0	0	NO	ASMITH@NVENERGY.COM			YES	 	
2011	NO	89438NRTHVI80EX	SIERRA PACIFIC POWER CO NORTH VALMY STATION	23755 TREATY HILL RD	VALMY	HUMBOLDT	NV	89438	YES	NO	NO	NO								221122						40.887167	-117.148798	134486190								SIERRA PACIFIC RESOURCES	134486190	1311209179884	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		924.6	1658.9	1658.9	1658.9	0	0	0	0	0	0	0	0	0	0	0	0	0	2870.05	2870.05	2870.05	0	0	0	0	0	0	0	0		.88	NA	NA																															0	0	0	0	924.6	1658.9	1658.9	1658.9	0	0	0	0	0	0	0	0	NO	ASMITH@NVENERGY.COM			NO	 	
2011	NO	89438NRTHVI80EX	SIERRA PACIFIC POWER CO NORTH VALMY STATION	23755 TREATY HILL RD	VALMY	HUMBOLDT	NV	89438	YES	NO	NO	NO								221122						40.887167	-117.148798	134486190								SIERRA PACIFIC RESOURCES	134486190	1311209179807	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2.1803957	1.4958929	1.4958929	1.4958929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.69	NA	NA																															0	0	0	0	2.1803957	1.4958929	1.4958929	1.4958929	0	0	0	0	0	0	0	0	NO	ASMITH@NVENERGY.COM			NO	 	
2011	NO	89438NRTHVI80EX	SIERRA PACIFIC POWER CO NORTH VALMY STATION	23755 TREATY HILL RD	VALMY	HUMBOLDT	NV	89438	YES	NO	NO	NO								221122						40.887167	-117.148798	134486190								SIERRA PACIFIC RESOURCES	134486190	1311209179821	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		43773	50775	50775	50775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.16	NA	NA																															0	0	0	0	43773	50775	50775	50775	0	0	0	0	0	0	0	0	NO	ASMITH@NVENERGY.COM			NO	 	
2011	NO	89438NRTHVI80EX	SIERRA PACIFIC POWER CO NORTH VALMY STATION	23755 TREATY HILL RD	VALMY	HUMBOLDT	NV	89438	YES	NO	NO	NO								221122						40.887167	-117.148798	134486190								SIERRA PACIFIC RESOURCES	134486190	1311209179858	007439976	MERCURY	PBT	Pounds																		150.5	125	125	125	0	0	0	0	0	0	0	0	0	0	0	0	.8	.74	.74	.74	0	0	0	0	0	0	0	0		.83	NA	NA																															52.2	27.8	27.8	27.8	98.3	97.2	97.2	97.2	0	0	0	0	0	0	0	0	NO	ASMITH@NVENERGY.COM			YES	 	
2011	NO	89406SMJST2121T	NEW MILLENNIUM BUILDING SYSTEMS LLC	8200 WOOLERY WAY	FALLON	CHURCHILL	NV	89406	YES	NO	NO	NO								332312						39.50708	-118.91759	964969286								STEEL DYNAMICS INC	808202725	1311209070945	007439921	LEAD	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	754	754	0	0	0	0	0	0	0	0		.83	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	GARY.HEASLEY@STEELDYNAMICS.COM			YES	 	
2011	NO	89406SMJST2121T	NEW MILLENNIUM BUILDING SYSTEMS LLC	8200 WOOLERY WAY	FALLON	CHURCHILL	NV	89406	YES	NO	NO	NO								332312						39.50708	-118.91759	964969286								STEEL DYNAMICS INC	808202725	1311209070958	007439965	MANGANESE	TRI	Pounds																		0	10	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	3255	14525	14525	0	0	0	0	0	0	0	0		.83	NA	NA																															0	0	0	0	0	10	45	45	0	0	0	0	0	0	0	0	NO	GARY.HEASLEY@STEELDYNAMICS.COM			YES	 	
2011	NO	89415HWTHRSEQTR	US ARMY HAWTHORNE ARMY DEPOT NEW BOMB	HAWTHORNE ARMY DEPOT SE QTR SEC 33 T5N R3O	HAWTHORNE	MINERAL	NV	89415	YES	NO	NO	YES								928110						38.596111	-118.658333			NV1210090006	NV5210090010	NV0021946						1311209105840	N450	MANGANESE COMPOUNDS	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	YES	CHARLES.R.KING104.CIV@MAIL.MIL			YES	 	
2011	NO	89415HWTHRSEQTR	US ARMY HAWTHORNE ARMY DEPOT NEW BOMB	HAWTHORNE ARMY DEPOT SE QTR SEC 33 T5N R3O	HAWTHORNE	MINERAL	NV	89415	YES	NO	NO	YES								928110						38.596111	-118.658333			NV1210090006	NV5210090010	NV0021946						1311209105826	025321146	DINITROTOLUENE (MIXED ISOMERS)	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	YES	CHARLES.R.KING104.CIV@MAIL.MIL			NO	 	
2011	NO	89415HWTHRSEQTR	US ARMY HAWTHORNE ARMY DEPOT NEW BOMB	HAWTHORNE ARMY DEPOT SE QTR SEC 33 T5N R3O	HAWTHORNE	MINERAL	NV	89415	YES	NO	NO	YES								928110						38.596111	-118.658333			NV1210090006	NV5210090010	NV0021946						1311209105853	007440020	NICKEL	TRI	Pounds																		0	6980	0	0	0	0	0	0	0	0	0	0	0	5377	0	0	0	0	0	0	0	0	0	0	0	0	0	0			NA	NA																															0	0	0	0	0	6980	0	0	0	0	0	0	0	0	0	0	YES	CHARLES.R.KING104.CIV@MAIL.MIL			YES	 	
2011	NO	89415HWTHRSEQTR	US ARMY HAWTHORNE ARMY DEPOT NEW BOMB	HAWTHORNE ARMY DEPOT SE QTR SEC 33 T5N R3O	HAWTHORNE	MINERAL	NV	89415	YES	NO	NO	YES								928110						38.596111	-118.658333			NV1210090006	NV5210090010	NV0021946						1311209105814	N100	COPPER COMPOUNDS	TRI	Pounds																		0	242652	0	0	0	0	0	0	0	0	0	0	0	190000	0	0	0	0	0	0	0	0	0	0	0	0	0	0			NA	NA																															0	0	0	0	0	242652	0	0	0	0	0	0	0	0	0	0	YES	CHARLES.R.KING104.CIV@MAIL.MIL			YES	 	
2011	NO	89415HWTHRSEQTR	US ARMY HAWTHORNE ARMY DEPOT NEW BOMB	HAWTHORNE ARMY DEPOT SE QTR SEC 33 T5N R3O	HAWTHORNE	MINERAL	NV	89415	YES	NO	NO	YES								928110						38.596111	-118.658333			NV1210090006	NV5210090010	NV0021946						1311209105802	007440473	CHROMIUM	TRI	Pounds																		0	16910	0	0	0	0	0	0	0	0	0	0	0	12867	0	0	0	0	0	0	0	0	0	0	0	0	0	0			NA	NA																															0	0	0	0	0	16910	0	0	0	0	0	0	0	0	0	0	YES	CHARLES.R.KING104.CIV@MAIL.MIL			YES	 	
2011	NO	89415HWTHRSEQTR	US ARMY HAWTHORNE ARMY DEPOT NEW BOMB	HAWTHORNE ARMY DEPOT SE QTR SEC 33 T5N R3O	HAWTHORNE	MINERAL	NV	89415	YES	NO	NO	YES								928110						38.596111	-118.658333			NV1210090006	NV5210090010	NV0021946						1311209105838	N420	LEAD COMPOUNDS	PBT	Pounds																		0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			NA	NA																															0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	YES	CHARLES.R.KING104.CIV@MAIL.MIL			YES	 	
2011	NO	89015THTCH7300L	THATCHER CO OF NEVADA	90 BUSINESS CENTER ST	HENDERSON	CLARK	NV	890146617	YES	NO	NO	NO								325188						36.035668	-115.02069	614838845								THATCHER CO		1311209722418	007782505	CHLORINE	TRI	Pounds																		145	197	150	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26	NA	NA																															0	0	0	0	145	197	150	150	0	0	0	0	0	0	0	0	NO	JESUSC@TCHEM.COM			NO	 	
2011	NO	89047MNRLR200MI	MINERAL RIDGE MINE	#1 COYOTE SUMMIT	SILVERPEAK	ESMERALDA	NV	89047	YES	NO	NO	NO								212221						37.75747	-117.63429									MINERAL RIDGE GOLD LLC	962704354	1311209298165	N982	ZINC COMPOUNDS	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	CZERGA@SCORPIOGOLD.COM			YES	 	
2011	NO	89047MNRLR200MI	MINERAL RIDGE MINE	#1 COYOTE SUMMIT	SILVERPEAK	ESMERALDA	NV	89047	YES	NO	NO	NO								212221						37.75747	-117.63429									MINERAL RIDGE GOLD LLC	962704354	1311209298140	N458	MERCURY COMPOUNDS	PBT	Pounds																		0	251.6	250.5	250.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	.5	.5	.5	0	251.1	250	250	0	0	0	0	0	0	0	0	NO	CZERGA@SCORPIOGOLD.COM			YES	 	
2011	NO	89047MNRLR200MI	MINERAL RIDGE MINE	#1 COYOTE SUMMIT	SILVERPEAK	ESMERALDA	NV	89047	YES	NO	NO	NO								212221						37.75747	-117.63429									MINERAL RIDGE GOLD LLC	962704354	1311209298153	N511	NITRATE COMPOUNDS	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.1	0	0		1	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	CZERGA@SCORPIOGOLD.COM			NO	 	
2011	NO	89047MNRLR200MI	MINERAL RIDGE MINE	#1 COYOTE SUMMIT	SILVERPEAK	ESMERALDA	NV	89047	YES	NO	NO	NO								212221						37.75747	-117.63429									MINERAL RIDGE GOLD LLC	962704354	1311209298126	N106	CYANIDE COMPOUNDS	TRI	Pounds																		0	550	550	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	0	550	550	550	0	0	0	0	0	0	0	0	NO	CZERGA@SCORPIOGOLD.COM			NO	 	
2011	NO	89047MNRLR200MI	MINERAL RIDGE MINE	#1 COYOTE SUMMIT	SILVERPEAK	ESMERALDA	NV	89047	YES	NO	NO	NO								212221						37.75747	-117.63429									MINERAL RIDGE GOLD LLC	962704354	1311209640539	N420	LEAD COMPOUNDS	PBT	Pounds																		0	18950.2	20030	20030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	28	30	30	0	18922.2	20000	20000	0	0	0	0	0	0	0	0	NO	CZERGA@SCORPIOGOLD.COM	RR4		YES	 	
2011	NO	89506RRDNN14100	RR DONNELLEY	14100 LEAR BLVD	RENO	WASHOE	NV	89506	YES	NO	NO	NO								323111						39.64235	-119.88177	150822732								R R DONNELLEY & SONS CO	005119573	1311209262714	000108883	TOLUENE	TRI	Pounds																		269153	277950	280000	280000	0	0	0	0	9994	14778	15000	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	269153	277950	280000	280000	0	0	0	0	0	0	0	0	NO	JAMES.JOHNSON1@RRD.COM			NO	 	
2011	NO	89506RRDNN14100	RR DONNELLEY	14100 LEAR BLVD	RENO	WASHOE	NV	89506	YES	NO	NO	NO								323111						39.64235	-119.88177	150822732								R R DONNELLEY & SONS CO	005119573	1311209262726	N982	ZINC COMPOUNDS	TRI	Pounds																		296	142	150	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	296	142	150	150	NO	JAMES.JOHNSON1@RRD.COM			YES	 	
2011	NO	89506RRDNN14100	RR DONNELLEY	14100 LEAR BLVD	RENO	WASHOE	NV	89506	YES	NO	NO	NO								323111						39.64235	-119.88177	150822732								R R DONNELLEY & SONS CO	005119573	1311209262690	N040	BARIUM COMPOUNDS	TRI	Pounds																		39	15	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	39	15	20	20	NO	JAMES.JOHNSON1@RRD.COM			YES	 	
