TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
19706TXCDL2000W	1311209624891	000085018	PHENANTHRENE	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624636	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624877	N495	NICKEL COMPOUNDS	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			YES	 	
19706TXCDL2000W	1311209624737	001319773	CRESOL (MIXED ISOMERS)	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624648	000106990	1,3-BUTADIENE	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624764	000110827	CYCLOHEXANE	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624927	000115071	PROPYLENE	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624663	007664417	AMMONIA	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624966	000108883	TOLUENE	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624699	000071432	BENZENE	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624701	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624826	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			YES	 	
19706TXCDL2000W	1311209624903	000108952	PHENOL	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624939	000100425	STYRENE	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624776	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624675	000120127	ANTHRACENE	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624978	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624749	000098828	CUMENE	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624713	000075150	CARBON DISULFIDE	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624752	N106	CYANIDE COMPOUNDS	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624651	000105679	2,4-DIMETHYLPHENOL	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624725	000463581	CARBONYL SULFIDE	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624788	000100414	ETHYLBENZENE	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624853	000110543	N-HEXANE	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624954	000127184	TETRACHLOROETHYLENE	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624865	000091203	NAPHTHALENE	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624889	N511	NITRATE COMPOUNDS	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706TXCDL2000W	1311209624840	000067561	METHANOL	TRI	Pounds																		2011	NO	DELAWARE CITY REFINERY	4550 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								324110						39.586667	-75.629722	012209778								PBF ENERGY	962406281	0		NA												NO	LISA.LINDSEY@PBFENERGY.COM			NO	 	
19706CRDXCWRANG	1311209828868	007664417	AMMONIA	TRI	Pounds																		2011	NO	AIR LIQUIDE INDUSTRIAL US LP	4442 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								325120						39.581088	-75.638463	180015336								AIR LIQUIDE INDUSTRIAL US LP	064977424	0		NA												NO	WENDY.DATTILIO@AIRLIQUIDE.COM	RR5		NO	 	
19801FRBSS800NE	1311209010317	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	INSTEEL WIRE PRODUCTS	800 NEW CASTLE AVE	WILMINGTON	NEW CASTLE	DE	19801	YES	NO	NO	NO								331222						39.72512	-75.54401	183299502								INSTEEL INDUSTRIES INC	003220225	0		NA												NO	RSTARR@INSTEEL.COM			YES	 	
19703CTSTL4001P	1311209625110	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2011	NO	EVRAZ CLAYMONT STEEL	4001 PHILADELPHIA PIKE	CLAYMONT	NEW CASTLE	DE	19703	YES	NO	NO	NO								331111						39.801306	-75.438556	188183891								EVRAZ INC NA		0		NA												NO	TOM.WESOLOWSKI@EVRAZINCNA.COM			NO	 	
19703CTSTL4001P	1311209625161	N982	ZINC COMPOUNDS	TRI	Pounds																		2011	NO	EVRAZ CLAYMONT STEEL	4001 PHILADELPHIA PIKE	CLAYMONT	NEW CASTLE	DE	19703	YES	NO	NO	NO								331111						39.801306	-75.438556	188183891								EVRAZ INC NA		0		NA												NO	TOM.WESOLOWSKI@EVRAZINCNA.COM			YES	 	
19703CTSTL4001P	1311209625159	N495	NICKEL COMPOUNDS	TRI	Pounds																		2011	NO	EVRAZ CLAYMONT STEEL	4001 PHILADELPHIA PIKE	CLAYMONT	NEW CASTLE	DE	19703	YES	NO	NO	NO								331111						39.801306	-75.438556	188183891								EVRAZ INC NA		0		NA												NO	TOM.WESOLOWSKI@EVRAZINCNA.COM			YES	 	
19703CTSTL4001P	1311209625146	N458	MERCURY COMPOUNDS	PBT	Pounds																		2011	NO	EVRAZ CLAYMONT STEEL	4001 PHILADELPHIA PIKE	CLAYMONT	NEW CASTLE	DE	19703	YES	NO	NO	NO								331111						39.801306	-75.438556	188183891								EVRAZ INC NA		0		NA												NO	TOM.WESOLOWSKI@EVRAZINCNA.COM			YES	 	
19703CTSTL4001P	1311209625096	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2011	NO	EVRAZ CLAYMONT STEEL	4001 PHILADELPHIA PIKE	CLAYMONT	NEW CASTLE	DE	19703	YES	NO	NO	NO								331111						39.801306	-75.438556	188183891								EVRAZ INC NA		0		NA												NO	TOM.WESOLOWSKI@EVRAZINCNA.COM			YES	 	
19703CTSTL4001P	1311209625134	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2011	NO	EVRAZ CLAYMONT STEEL	4001 PHILADELPHIA PIKE	CLAYMONT	NEW CASTLE	DE	19703	YES	NO	NO	NO								331111						39.801306	-75.438556	188183891								EVRAZ INC NA		0		NA												NO	TOM.WESOLOWSKI@EVRAZINCNA.COM			YES	 	
19703CTSTL4001P	1311209625108	N100	COPPER COMPOUNDS	TRI	Pounds																		2011	NO	EVRAZ CLAYMONT STEEL	4001 PHILADELPHIA PIKE	CLAYMONT	NEW CASTLE	DE	19703	YES	NO	NO	NO								331111						39.801306	-75.438556	188183891								EVRAZ INC NA		0		NA												NO	TOM.WESOLOWSKI@EVRAZINCNA.COM			YES	 	
19703CTSTL4001P	1311209625122	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	EVRAZ CLAYMONT STEEL	4001 PHILADELPHIA PIKE	CLAYMONT	NEW CASTLE	DE	19703	YES	NO	NO	NO								331111						39.801306	-75.438556	188183891								EVRAZ INC NA		0		NA												NO	TOM.WESOLOWSKI@EVRAZINCNA.COM			YES	 	
19966NDNRVRTE33	1311209338021	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2011	NO	INDIAN RIVER GENERATING STATION	29416 POWER PLANT RD	DAGSBORO	SUSSEX	DE	19939	YES	NO	NO	NO								221112						38.585636	-75.234816	793422213								NRG ENERGY INC	793422213	0		NA												NO	MEREDITH.MOORE@NRGENERGY.COM			NO	 	
19966NDNRVRTE33	1311209338007	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2011	NO	INDIAN RIVER GENERATING STATION	29416 POWER PLANT RD	DAGSBORO	SUSSEX	DE	19939	YES	NO	NO	NO								221112						38.585636	-75.234816	793422213								NRG ENERGY INC	793422213	0		NA												NO	MEREDITH.MOORE@NRGENERGY.COM			YES	 	
19966NDNRVRTE33	1311209337979	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2011	NO	INDIAN RIVER GENERATING STATION	29416 POWER PLANT RD	DAGSBORO	SUSSEX	DE	19939	YES	NO	NO	NO								221112						38.585636	-75.234816	793422213								NRG ENERGY INC	793422213	0		NA												NO	MEREDITH.MOORE@NRGENERGY.COM			NO	 	
19966NDNRVRTE33	1311209337942	007664417	AMMONIA	TRI	Pounds																		2011	NO	INDIAN RIVER GENERATING STATION	29416 POWER PLANT RD	DAGSBORO	SUSSEX	DE	19939	YES	NO	NO	NO								221112						38.585636	-75.234816	793422213								NRG ENERGY INC	793422213	0		NA												NO	MEREDITH.MOORE@NRGENERGY.COM			NO	 	
19966NDNRVRTE33	1311209338019	N458	MERCURY COMPOUNDS	PBT	Pounds																		2011	NO	INDIAN RIVER GENERATING STATION	29416 POWER PLANT RD	DAGSBORO	SUSSEX	DE	19939	YES	NO	NO	NO								221112						38.585636	-75.234816	793422213								NRG ENERGY INC	793422213	0		NA												NO	MEREDITH.MOORE@NRGENERGY.COM			YES	 	
19966NDNRVRTE33	1311209337955	N040	BARIUM COMPOUNDS	TRI	Pounds																		2011	NO	INDIAN RIVER GENERATING STATION	29416 POWER PLANT RD	DAGSBORO	SUSSEX	DE	19939	YES	NO	NO	NO								221112						38.585636	-75.234816	793422213								NRG ENERGY INC	793422213	0		NA												NO	MEREDITH.MOORE@NRGENERGY.COM			YES	 	
19966NDNRVRTE33	1311209337993	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	INDIAN RIVER GENERATING STATION	29416 POWER PLANT RD	DAGSBORO	SUSSEX	DE	19939	YES	NO	NO	NO								221112						38.585636	-75.234816	793422213								NRG ENERGY INC	793422213	0		NA												NO	MEREDITH.MOORE@NRGENERGY.COM			YES	 	
19966NDNRVRTE33	1311209338045	N770	VANADIUM COMPOUNDS	TRI	Pounds																		2011	NO	INDIAN RIVER GENERATING STATION	29416 POWER PLANT RD	DAGSBORO	SUSSEX	DE	19939	YES	NO	NO	NO								221112						38.585636	-75.234816	793422213								NRG ENERGY INC	793422213	0		NA												NO	MEREDITH.MOORE@NRGENERGY.COM			YES	 	
19966NDNRVRTE33	1311209338033	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2011	NO	INDIAN RIVER GENERATING STATION	29416 POWER PLANT RD	DAGSBORO	SUSSEX	DE	19939	YES	NO	NO	NO								221112						38.585636	-75.234816	793422213								NRG ENERGY INC	793422213	0		NA												NO	MEREDITH.MOORE@NRGENERGY.COM			NO	 	
19966NDNRVRTE33	1311209337967	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2011	NO	INDIAN RIVER GENERATING STATION	29416 POWER PLANT RD	DAGSBORO	SUSSEX	DE	19939	YES	NO	NO	NO								221112						38.585636	-75.234816	793422213								NRG ENERGY INC	793422213	0		NA												NO	MEREDITH.MOORE@NRGENERGY.COM			NO	 	
19966NDNRVRTE33	1311209337981	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2011	NO	INDIAN RIVER GENERATING STATION	29416 POWER PLANT RD	DAGSBORO	SUSSEX	DE	19939	YES	NO	NO	NO								221112						38.585636	-75.234816	793422213								NRG ENERGY INC	793422213	0		NA												NO	MEREDITH.MOORE@NRGENERGY.COM			NO	 	
19706FRMSPSCHOO	1311209620626	000075014	VINYL CHLORIDE	TRI	Pounds																		2011	NO	FORMOSA PLASTICS CORP DE	780 SCHOOLHOUSE RD	DELAWARE CITY	NEW CASTLE	DE	197060320	YES	NO	NO	NO								325211						39.587472	-75.647639	106238223								FORMOSA PLASTICS CORP USA	039944004	0		NA												NO	KBENNETT@FDDE.FPCUSA.COM			NO	 	
19706FRMSPSCHOO	1311209620614	000108054	VINYL ACETATE	TRI	Pounds																		2011	NO	FORMOSA PLASTICS CORP DE	780 SCHOOLHOUSE RD	DELAWARE CITY	NEW CASTLE	DE	197060320	YES	NO	NO	NO								325211						39.587472	-75.647639	106238223								FORMOSA PLASTICS CORP USA	039944004	0		NA												NO	KBENNETT@FDDE.FPCUSA.COM			NO	 	
19706FRMSPSCHOO	1311209620590	007664417	AMMONIA	TRI	Pounds																		2011	NO	FORMOSA PLASTICS CORP DE	780 SCHOOLHOUSE RD	DELAWARE CITY	NEW CASTLE	DE	197060320	YES	NO	NO	NO								325211						39.587472	-75.647639	106238223								FORMOSA PLASTICS CORP USA	039944004	0		NA												NO	KBENNETT@FDDE.FPCUSA.COM			NO	 	
19706FRMSPSCHOO	1311209620602	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2011	NO	FORMOSA PLASTICS CORP DE	780 SCHOOLHOUSE RD	DELAWARE CITY	NEW CASTLE	DE	197060320	YES	NO	NO	NO								325211						39.587472	-75.647639	106238223								FORMOSA PLASTICS CORP USA	039944004	0		NA												NO	KBENNETT@FDDE.FPCUSA.COM			NO	 	
19963CLKDNLAKEV	1311209769658	007439976	MERCURY	PBT	Pounds																		2011	NO	DENTSPLY INTERNATIONAL LD CAULK DIV MAIN PLANT	38 W CLARKE AVE	MILFORD	SUSSEX	DE	19963	YES	NO	NO	NO								339114						38.90682	-75.43456	083235549								DENTSPLY INTERNATIONAL	003002375	0		NA												NO	ANDY.JOHNSON@DENTSPLY.COM			YES	 	
19801NRMCF500OL	1311209131921	000121697	N,N-DIMETHYLANILINE	TRI	Pounds																		2011	NO	NORAMCO INC	500 SWEDES LANDING RD	WILMINGTON	NEW CASTLE	DE	19801	YES	NO	NO	NO								325411						39.7373	-75.54046	057234486								JOHNSON & JOHNSON INC	001307081	10023	O 	CITY OF WILMINGTON DEPARTMENT PUBLIC WORKS	12TH ST & HAY RD.	WILMINGTON	DE	NEW CASTLE	19801							NO	JDALY6@ITS.JNJ.COM			NO	 	
19801NRMCF500OL	1311209131933	000071363	N-BUTYL ALCOHOL	TRI	Pounds																		2011	NO	NORAMCO INC	500 SWEDES LANDING RD	WILMINGTON	NEW CASTLE	DE	19801	YES	NO	NO	NO								325411						39.7373	-75.54046	057234486								JOHNSON & JOHNSON INC	001307081	25987	O 	CITY OF WILMINGTON DEPARTMENT PUBLIC WORKS	12TH ST & HAY RD.	WILMINGTON	DE	NEW CASTLE	19801							NO	JDALY6@ITS.JNJ.COM			NO	 	
19801NRMCF500OL	1311209131907	000064186	FORMIC ACID	TRI	Pounds																		2011	NO	NORAMCO INC	500 SWEDES LANDING RD	WILMINGTON	NEW CASTLE	DE	19801	YES	NO	NO	NO								325411						39.7373	-75.54046	057234486								JOHNSON & JOHNSON INC	001307081	0		NA												NO	JDALY6@ITS.JNJ.COM			NO	 	
19801NRMCF500OL	1311209131919	000067561	METHANOL	TRI	Pounds																		2011	NO	NORAMCO INC	500 SWEDES LANDING RD	WILMINGTON	NEW CASTLE	DE	19801	YES	NO	NO	NO								325411						39.7373	-75.54046	057234486								JOHNSON & JOHNSON INC	001307081	8917	O 	CITY OF WILMINGTON DEPARTMENT PUBLIC WORKS	12TH ST & HAY RD.	WILMINGTON	DE	NEW CASTLE	19801							NO	JDALY6@ITS.JNJ.COM			NO	 	
19801NRMCF500OL	1311209131895	000075092	DICHLOROMETHANE	TRI	Pounds																		2011	NO	NORAMCO INC	500 SWEDES LANDING RD	WILMINGTON	NEW CASTLE	DE	19801	YES	NO	NO	NO								325411						39.7373	-75.54046	057234486								JOHNSON & JOHNSON INC	001307081	1212	O 	CITY OF WILMINGTON DEPARTMENT PUBLIC WORKS	12TH ST & HAY RD.	WILMINGTON	DE	NEW CASTLE	19801							NO	JDALY6@ITS.JNJ.COM			NO	 	
19801NRMCF500OL	1311209131945	000108883	TOLUENE	TRI	Pounds																		2011	NO	NORAMCO INC	500 SWEDES LANDING RD	WILMINGTON	NEW CASTLE	DE	19801	YES	NO	NO	NO								325411						39.7373	-75.54046	057234486								JOHNSON & JOHNSON INC	001307081	3242	O 	CITY OF WILMINGTON DEPARTMENT PUBLIC WORKS	12TH ST & HAY RD.	WILMINGTON	DE	NEW CASTLE	19801							NO	JDALY6@ITS.JNJ.COM			NO	 	
19809DPNTD104HA	1311209559917	000108883	TOLUENE	TRI	Pounds																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			NO	 	
19809DPNTD104HA	1311209559727	000463581	CARBONYL SULFIDE	TRI	Pounds																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			NO	 	
19809DPNTD104HA	1311209559929	N770	VANADIUM COMPOUNDS	TRI	Pounds																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			YES	 	
19809DPNTD104HA	1311209559830	N458	MERCURY COMPOUNDS	PBT	Pounds																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			YES	 	
19809DPNTD104HA	1311209559780	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			NO	 	
19809DPNTD104HA	1311209559754	N096	COBALT COMPOUNDS	TRI	Pounds																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			YES	 	
19809DPNTD104HA	1311209559741	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			YES	 	
