TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
93243NTNLCSTATE	1312210152385	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	NATIONAL CEMENT CO OF CALIFORNIA INC	5 MILES E OF I-5, OFF HWY 138	LEBEC	KERN	CA	93243	YES	NO	NO	NO								327310						34.82263	-118.752222	067127068								NATIONAL CEMENT		0		NA												NO	JSTEFANIK@NATCEM.COM			YES	 	
93243NTNLCSTATE	1312210152450	N458	MERCURY COMPOUNDS	PBT	Pounds																		2012	NO	NATIONAL CEMENT CO OF CALIFORNIA INC	5 MILES E OF I-5, OFF HWY 138	LEBEC	KERN	CA	93243	YES	NO	NO	NO								327310						34.82263	-118.752222	067127068								NATIONAL CEMENT		0		NA												NO	JSTEFANIK@NATCEM.COM			YES	 	
92009JCSCH1969P	1312210152827	000540590	1,2-DICHLOROETHYLENE	TRI	Pounds																		2012	NO	AIR PRODUCTS & CHEMICALS INC	1969 PALOMAR OAKS WAY	CARLSBAD	SAN DIEGO	CA	92011	YES	NO	NO	NO								325998						33.118811	-117.283248	183086388								AIR PRODUCTS & CHEMICALS INC	003001070	0		NA												NO	TURNEREM@AIRPRODUCTS.COM			NO	 	
90503RPSCN285CL	1312210152839	007439921	LEAD	TRI	Pounds																		2012	NO	RAPISCAN SYSTEMS INC	2805 COLUMBIA ST	TORRANCE	LOS ANGELES	CA	90503	YES	NO	NO	NO								334517						33.84418	-118.33723	802315069								OSI-SYSTEMS INC	178295812	0		NA												NO	AVASHISHAT@OSI-SYSTEMS.COM			YES	 	
91746MCLNC420SO	1312210152878	000117817	DI(2-ETHYLHEXYL) PHTHALATE	TRI	Pounds																		2012	NO	TEKNOR APEX CO MACLIN DIV	420 SO 6TH AVE	CITY OF INDUSTRY	LOS ANGELES	CA	91746	YES	NO	NO	NO								325991						34.032911	-117.982676	122854578								TEKNOR APEX CO	045367968	17	M2	SAN JOSE CREEK WATER RECLAMATION PLANT	1965 WORKMAN MILL ROAD	WHITTIER	CA	LOS ANGELES	906011415							NO	BDARIUSH@TEKNORAPEX.COM			NO	 	
91746MCLNC420SO	1312210152880	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	TEKNOR APEX CO MACLIN DIV	420 SO 6TH AVE	CITY OF INDUSTRY	LOS ANGELES	CA	91746	YES	NO	NO	NO								325991						34.032911	-117.982676	122854578								TEKNOR APEX CO	045367968	0	O 	SAN JOSE CREEK WATER RECLAMATION PLANT	1965 WORKMAN MILL ROAD	WHITTIER	CA	LOS ANGELES	906011415							NO	BDARIUSH@TEKNORAPEX.COM			YES	 	
90058MBLLV2619E	1312210206518	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2012	NO	EXXONMOBIL OIL CORP	2709 E 37TH ST	VERNON	LOS ANGELES	CA	90058	NO	YES	NO	NO								424710						34.008975	-118.222353	086613882	020761672	CAD983616392		CAG674001				EXXON MOBIL CORP	001213214	0	O 	CITY OF VERNON	4305 S. SANTA FE AVENUE	VERNON	CA	LOS ANGELES	90058							NO	JEREMY.R.ALDERETE@EXXONMOBIL.COM			NO	 	
90058MBLLV2619E	1312210206520	000071432	BENZENE	TRI	Pounds																		2012	NO	EXXONMOBIL OIL CORP	2709 E 37TH ST	VERNON	LOS ANGELES	CA	90058	NO	YES	NO	NO								424710						34.008975	-118.222353	086613882	020761672	CAD983616392		CAG674001				EXXON MOBIL CORP	001213214	0	O 	CITY OF VERNON	4305 S. SANTA FE AVENUE	VERNON	CA	LOS ANGELES	90058							NO	JEREMY.R.ALDERETE@EXXONMOBIL.COM			NO	 	
90058MBLLV2619E	1312210206532	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2012	NO	EXXONMOBIL OIL CORP	2709 E 37TH ST	VERNON	LOS ANGELES	CA	90058	NO	YES	NO	NO								424710						34.008975	-118.222353	086613882	020761672	CAD983616392		CAG674001				EXXON MOBIL CORP	001213214	0	O 	CITY OF VERNON	4305 S. SANTA FE AVENUE	VERNON	CA	LOS ANGELES	90058							NO	JEREMY.R.ALDERETE@EXXONMOBIL.COM			NO	 	
90058MBLLV2619E	1312210206544	000100414	ETHYLBENZENE	TRI	Pounds																		2012	NO	EXXONMOBIL OIL CORP	2709 E 37TH ST	VERNON	LOS ANGELES	CA	90058	NO	YES	NO	NO								424710						34.008975	-118.222353	086613882	020761672	CAD983616392		CAG674001				EXXON MOBIL CORP	001213214	0	O 	CITY OF VERNON	4305 S. SANTA FE AVENUE	VERNON	CA	LOS ANGELES	90058							NO	JEREMY.R.ALDERETE@EXXONMOBIL.COM			NO	 	
90058MBLLV2619E	1312210206557	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	EXXONMOBIL OIL CORP	2709 E 37TH ST	VERNON	LOS ANGELES	CA	90058	NO	YES	NO	NO								424710						34.008975	-118.222353	086613882	020761672	CAD983616392		CAG674001				EXXON MOBIL CORP	001213214	0	O 	CITY OF VERNON	4305 S. SANTA FE AVENUE	VERNON	CA	LOS ANGELES	90058							NO	JEREMY.R.ALDERETE@EXXONMOBIL.COM			YES	 	
90058MBLLV2619E	1312210206569	000110543	N-HEXANE	TRI	Pounds																		2012	NO	EXXONMOBIL OIL CORP	2709 E 37TH ST	VERNON	LOS ANGELES	CA	90058	NO	YES	NO	NO								424710						34.008975	-118.222353	086613882	020761672	CAD983616392		CAG674001				EXXON MOBIL CORP	001213214	0	O 	CITY OF VERNON	4305 S. SANTA FE AVENUE	VERNON	CA	LOS ANGELES	90058							NO	JEREMY.R.ALDERETE@EXXONMOBIL.COM			NO	 	
90058MBLLV2619E	1312210206571	000091203	NAPHTHALENE	TRI	Pounds																		2012	NO	EXXONMOBIL OIL CORP	2709 E 37TH ST	VERNON	LOS ANGELES	CA	90058	NO	YES	NO	NO								424710						34.008975	-118.222353	086613882	020761672	CAD983616392		CAG674001				EXXON MOBIL CORP	001213214	0	O 	CITY OF VERNON	4305 S. SANTA FE AVENUE	VERNON	CA	LOS ANGELES	90058							NO	JEREMY.R.ALDERETE@EXXONMOBIL.COM			NO	 	
90058MBLLV2619E	1312210206583	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2012	NO	EXXONMOBIL OIL CORP	2709 E 37TH ST	VERNON	LOS ANGELES	CA	90058	NO	YES	NO	NO								424710						34.008975	-118.222353	086613882	020761672	CAD983616392		CAG674001				EXXON MOBIL CORP	001213214	0	O 	CITY OF VERNON	4305 S. SANTA FE AVENUE	VERNON	CA	LOS ANGELES	90058							NO	JEREMY.R.ALDERETE@EXXONMOBIL.COM			NO	 	
90058MBLLV2619E	1312210206595	000108883	TOLUENE	TRI	Pounds																		2012	NO	EXXONMOBIL OIL CORP	2709 E 37TH ST	VERNON	LOS ANGELES	CA	90058	NO	YES	NO	NO								424710						34.008975	-118.222353	086613882	020761672	CAD983616392		CAG674001				EXXON MOBIL CORP	001213214	0	O 	CITY OF VERNON	4305 S. SANTA FE AVENUE	VERNON	CA	LOS ANGELES	90058							NO	JEREMY.R.ALDERETE@EXXONMOBIL.COM			NO	 	
90058MBLLV2619E	1312210206607	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2012	NO	EXXONMOBIL OIL CORP	2709 E 37TH ST	VERNON	LOS ANGELES	CA	90058	NO	YES	NO	NO								424710						34.008975	-118.222353	086613882	020761672	CAD983616392		CAG674001				EXXON MOBIL CORP	001213214	0	O 	CITY OF VERNON	4305 S. SANTA FE AVENUE	VERNON	CA	LOS ANGELES	90058							NO	JEREMY.R.ALDERETE@EXXONMOBIL.COM			NO	 	
90058MBLLV2619E	1312210206619	N982	ZINC COMPOUNDS	TRI	Pounds																		2012	NO	EXXONMOBIL OIL CORP	2709 E 37TH ST	VERNON	LOS ANGELES	CA	90058	NO	YES	NO	NO								424710						34.008975	-118.222353	086613882	020761672	CAD983616392		CAG674001				EXXON MOBIL CORP	001213214	.12	M2	CITY OF VERNON	4305 S. SANTA FE AVENUE	VERNON	CA	LOS ANGELES	90058							NO	JEREMY.R.ALDERETE@EXXONMOBIL.COM			YES	 	
91730NNVTV853MI	1312210207407	N120	DIISOCYANATES	TRI	Pounds																		2012	NO	IPS POLYMER SYSTEMS INC	8530 MILLIKEN AVE	RANCHO CUCAMONGA	SAN BERNARDINO	CA	91730	YES	NO	NO	NO								325211						34.09876	-117.55582	944211473										0		NA												NO	KARIMR@IPSPOLYMER.COM			NO	 	
91730NNVTV853MI	1312210207419	N458	MERCURY COMPOUNDS	PBT	Pounds																		2012	NO	IPS POLYMER SYSTEMS INC	8530 MILLIKEN AVE	RANCHO CUCAMONGA	SAN BERNARDINO	CA	91730	YES	NO	NO	NO								325211						34.09876	-117.55582	944211473										0		NA												NO	KARIMR@IPSPOLYMER.COM			YES	 	
91730NNVTV853MI	1312210207421	000100425	STYRENE	TRI	Pounds																		2012	NO	IPS POLYMER SYSTEMS INC	8530 MILLIKEN AVE	RANCHO CUCAMONGA	SAN BERNARDINO	CA	91730	YES	NO	NO	NO								325211						34.09876	-117.55582	944211473										0		NA												NO	KARIMR@IPSPOLYMER.COM			NO	 	
94509DMTRNWILBU	1312210208132	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	GEORGIA-PACIFIC GYPSUM LLC	801 MINACKER RD	ANTIOCH	CONTRA COSTA	CA	94509	YES	NO	NO	NO								327420						38.012621	-121.791166									KOCH INDUSTRIES INC	006944334	0		NA												NO	ERIC.ABERCROMBIE@GAPAC.COM			YES	 	
94509DMTRNWILBU	1312210208144	N458	MERCURY COMPOUNDS	PBT	Pounds																		2012	NO	GEORGIA-PACIFIC GYPSUM LLC	801 MINACKER RD	ANTIOCH	CONTRA COSTA	CA	94509	YES	NO	NO	NO								327420						38.012621	-121.791166									KOCH INDUSTRIES INC	006944334	0		NA												NO	ERIC.ABERCROMBIE@GAPAC.COM			YES	 	
90509LLDSG20263	1312210208258	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	MOOG AIRCRAFT GROUP TORRANCE OPERATIONS	20263 WESTERN AVE	TORRANCE	LOS ANGELES	CA	90501	YES	NO	NO	NO								336413						33.846956	-118.309306	879353084								MOOG INC	002103166	5.12	M2	LOS ANGELES COUNTY SANITATION	1965 WORKMAN MILL ROAD	WHITTIER	CA	LOS ANGELES	90601							NO	JGREEN@MOOG.COM			YES	 	
93561CLVRS13573	1312210034765	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2012	NO	LEHIGH SOUTHWEST CEMENT CO	13573 TEHACHAPI BLVD	TEHACHAPI	KERN	CA	935618156	YES	NO	NO	NO								327310						35.122466	-118.368137	152477717								LEHIGH HANSON	001316355	0		NA												NO	CMIFFLIN@LEHIGHCEMENT.COM			YES	 	
93561CLVRS13573	1312210034777	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2012	NO	LEHIGH SOUTHWEST CEMENT CO	13573 TEHACHAPI BLVD	TEHACHAPI	KERN	CA	935618156	YES	NO	NO	NO								327310						35.122466	-118.368137	152477717								LEHIGH HANSON	001316355	0		NA												NO	CMIFFLIN@LEHIGHCEMENT.COM			NO	 	
93561CLVRS13573	1312210034789	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	LEHIGH SOUTHWEST CEMENT CO	13573 TEHACHAPI BLVD	TEHACHAPI	KERN	CA	935618156	YES	NO	NO	NO								327310						35.122466	-118.368137	152477717								LEHIGH HANSON	001316355	0		NA												NO	CMIFFLIN@LEHIGHCEMENT.COM			YES	 	
93561CLVRS13573	1312210034791	N458	MERCURY COMPOUNDS	PBT	Pounds																		2012	NO	LEHIGH SOUTHWEST CEMENT CO	13573 TEHACHAPI BLVD	TEHACHAPI	KERN	CA	935618156	YES	NO	NO	NO								327310						35.122466	-118.368137	152477717								LEHIGH HANSON	001316355	0		NA												NO	CMIFFLIN@LEHIGHCEMENT.COM			YES	 	
92707HDMNF2621S	1312210035313	000100425	STYRENE	TRI	Pounds																		2012	NO	HOOD MANUFACTURING INC	2621 S BIRCH ST	SANTA ANA	ORANGE	CA	92707	YES	NO	NO	NO								326199						33.709741	-117.871723											0		NA												NO	M-HOOD@HOODMFG.COM			NO	 	
92707LMNMF502EA	1312210035440	007440508	COPPER	TRI	Pounds																		2012	NO	ALUMINUM PRECISION PRODUCTS ALTON ST FACILITY DIV	502 E ALTON ST	SANTA ANA	ORANGE	CA	92707	YES	NO	NO	NO								332112						33.705507	-117.862234	009637513								ALUMINUM PRECISION PRODUCTS INC		5	C 	ORANGE COUNTY SANITATION DISTRICT RECLAMATION PLANTS 1 & 2	10844 ELLIS AVENUE	FOUNTAIN VALLEY	CA	ORANGE	927087018							NO	RAWREY@ALUMINUMPRECISION.COM			YES	 	
92704LMNMP2621S	1312210035453	007440508	COPPER	TRI	Pounds																		2012	NO	ALUMINUM PRECISION PRODUCTS INC	2621 S SUSAN ST	SANTA ANA	ORANGE	CA	92704	YES	NO	NO	NO								332112						33.713333	-117.913084	009637513								ALUMINUM PRECISION PRODUCTS INC		5	C 	ORANGE COUNTY SANITATION DISTRICT RECLAMATION PLANTS 1 & 2	10844 ELLIS AVENUE	FOUNTAIN VALLEY	CA	ORANGE	927087018							NO	RAWREY@ALUMINUMPRECISION.COM			YES	 	
92704LMNMP2621S	1312210035465	N511	NITRATE COMPOUNDS	TRI	Pounds																		2012	NO	ALUMINUM PRECISION PRODUCTS INC	2621 S SUSAN ST	SANTA ANA	ORANGE	CA	92704	YES	NO	NO	NO								332112						33.713333	-117.913084	009637513								ALUMINUM PRECISION PRODUCTS INC		107234	C 	ORANGE COUNTY SANITATION DISTRICT RECLAMATION PLANTS 1 & 2	10844 ELLIS AVENUE	FOUNTAIN VALLEY	CA	ORANGE	927087018							NO	RAWREY@ALUMINUMPRECISION.COM			NO	 	
92707LMNMF502EA	1312210035477	N511	NITRATE COMPOUNDS	TRI	Pounds																		2012	NO	ALUMINUM PRECISION PRODUCTS ALTON ST FACILITY DIV	502 E ALTON ST	SANTA ANA	ORANGE	CA	92707	YES	NO	NO	NO								332112						33.705507	-117.862234	009637513								ALUMINUM PRECISION PRODUCTS INC		36548	C 	ORANGE COUNTY SANITATION DISTRICT RECLAMATION PLANTS 1 & 2	10844 ELLIS AVENUE	FOUNTAIN VALLEY	CA	ORANGE	927087018							NO	RAWREY@ALUMINUMPRECISION.COM			NO	 	
92707LMNMF502EA	1312210035489	007697372	NITRIC ACID	TRI	Pounds																		2012	NO	ALUMINUM PRECISION PRODUCTS ALTON ST FACILITY DIV	502 E ALTON ST	SANTA ANA	ORANGE	CA	92707	YES	NO	NO	NO								332112						33.705507	-117.862234	009637513								ALUMINUM PRECISION PRODUCTS INC		0		NA												NO	RAWREY@ALUMINUMPRECISION.COM			NO	 	
92704LMNMP2621S	1312210035491	007697372	NITRIC ACID	TRI	Pounds																		2012	NO	ALUMINUM PRECISION PRODUCTS INC	2621 S SUSAN ST	SANTA ANA	ORANGE	CA	92704	YES	NO	NO	NO								332112						33.713333	-117.913084	009637513								ALUMINUM PRECISION PRODUCTS INC		0		NA												NO	RAWREY@ALUMINUMPRECISION.COM			NO	 	
92707LMNMF502EA	1312210035503	N982	ZINC COMPOUNDS	TRI	Pounds																		2012	NO	ALUMINUM PRECISION PRODUCTS ALTON ST FACILITY DIV	502 E ALTON ST	SANTA ANA	ORANGE	CA	92707	YES	NO	NO	NO								332112						33.705507	-117.862234	009637513								ALUMINUM PRECISION PRODUCTS INC		5	C 	ORANGE COUNTY SANITATION DISTRICT RECLAMATION PLANTS 1 & 2	10844 ELLIS AVENUE	FOUNTAIN VALLEY	CA	ORANGE	927087018							NO	RAWREY@ALUMINUMPRECISION.COM			YES	 	
92704LMNMP2621S	1312210035515	N982	ZINC COMPOUNDS	TRI	Pounds																		2012	NO	ALUMINUM PRECISION PRODUCTS INC	2621 S SUSAN ST	SANTA ANA	ORANGE	CA	92704	YES	NO	NO	NO								332112						33.713333	-117.913084	009637513								ALUMINUM PRECISION PRODUCTS INC		5	C 	ORANGE COUNTY SANITATION DISTRICT RECLAMATION PLANTS 1 & 2	10844 ELLIS AVENUE	FOUNTAIN VALLEY	CA	ORANGE	927087018							NO	RAWREY@ALUMINUMPRECISION.COM			YES	 	
90255WSTCS245E5	1312210035895	007440473	CHROMIUM	TRI	Pounds																		2012	NO	WEST COAST FOUNDRY	2450 E 53RD ST	HUNTINGTON PARK	LOS ANGELES	CA	90255	YES	NO	NO	NO								331513						33.98999	-118.22107											0		NA												NO	BUTCH@CMSINC3.COM			YES	 	
90255WSTCS245E5	1312210035907	007440020	NICKEL	TRI	Pounds																		2012	NO	WEST COAST FOUNDRY	2450 E 53RD ST	HUNTINGTON PARK	LOS ANGELES	CA	90255	YES	NO	NO	NO								331513						33.98999	-118.22107											0		NA												NO	BUTCH@CMSINC3.COM			YES	 	
90280GRDNF5611E	1312210036063	N511	NITRATE COMPOUNDS	TRI	Pounds																		2012	NO	SAPUTO CHEESE USA INC	5611 E IMPERIAL HWY	SOUTH GATE	LOS ANGELES	CA	90280	YES	NO	NO	NO								311513						33.931251	-118.172539									SAPUTO ACQUISITION INC	796426286	73081.72	C 	JOINT WATER POLLUTION CONTROL PLANT	24501 SOUTH FIGUEROA STREET	CARSON	CA	LOS ANGELES	907456311							NO	KJOHNSTON@SAPUTO.COM			NO	 	
90280GRDNF5611E	1312210036075	007697372	NITRIC ACID	TRI	Pounds																		2012	NO	SAPUTO CHEESE USA INC	5611 E IMPERIAL HWY	SOUTH GATE	LOS ANGELES	CA	90280	YES	NO	NO	NO								311513						33.931251	-118.172539									SAPUTO ACQUISITION INC	796426286	0		NA												NO	KJOHNSTON@SAPUTO.COM			NO	 	
90011MTLBR5800S	1312210036188	007439921	LEAD	TRI	Pounds																		2012	NO	METAL BRIQUITTING	5800 S SAN PEDRO ST 5101-007-004	LOS ANGELES	LOS ANGELES	CA	90011	YES	NO	NO	NO								423930						33.989754	-118.269988											0		NA												NO	BUTCH@CMSINC3.COM			YES	 	
90011MTLBR5800S	1312210036190	007440508	COPPER	TRI	Pounds																		2012	NO	METAL BRIQUITTING	5800 S SAN PEDRO ST 5101-007-004	LOS ANGELES	LOS ANGELES	CA	90011	YES	NO	NO	NO								423930						33.989754	-118.269988											0		NA												NO	BUTCH@CMSINC3.COM			YES	 	
91355VKLLY2494A	1312210036493	N100	COPPER COMPOUNDS	TRI	Pounds																		2012	NO	VALLEY SYNCOM CIRCUITS INC	24940 AVE TIBBETTS	SANTA CLARITA	LOS ANGELES	CA	91355	YES	NO	NO	NO								334412						34.432815	-118.567822											5	M2	VALENCIA WWRP	28185 THE OLD ROAD	VALENCIA	CA	LOS ANGELES	913551013							NO	DREW@VSCIRCUITS.COM			YES	 	
95215LDCST296SH	1312210098923	007439921	LEAD	TRI	Pounds																		2012	NO	OLDCASTLE PRECAST INC	2960 S HWY 99	STOCKTON	SAN JOAQUIN	CA	95215	YES	NO	NO	NO								327390						37.930483	-121.232919	152939138								OLDCASTLE INC	037176591	0		NA												NO	CARL.WUITSCHICK@OLDCASTLEPRECAST.COM			YES	 	
95024TRCLN8770H	1312210102075	000542756	1,3-DICHLOROPROPYLENE	TRI	Pounds																		2012	NO	TRICAL INC	8770 HWY 25	HOLLISTER	SAN BENITO	CA	95023	YES	NO	NO	NO								325320						36.94754	-121.50624	028715530								TRICAL INC	028715530	0		NA												NO	PNIDAY@TRICAL.COM			NO	 	
95024TRCLN8770H	1312210102087	000074839	BROMOMETHANE	TRI	Pounds																		2012	NO	TRICAL INC	8770 HWY 25	HOLLISTER	SAN BENITO	CA	95023	YES	NO	NO	NO								325320						36.94754	-121.50624	028715530								TRICAL INC	028715530	0		NA												NO	PNIDAY@TRICAL.COM			NO	 	
95024TRCLN8770H	1312210102099	000076062	CHLOROPICRIN	TRI	Pounds																		2012	NO	TRICAL INC	8770 HWY 25	HOLLISTER	SAN BENITO	CA	95023	YES	NO	NO	NO								325320						36.94754	-121.50624	028715530								TRICAL INC	028715530	0		NA												NO	PNIDAY@TRICAL.COM			NO	 	
90023DVSCL3700E	1312210209538	007439921	LEAD	TRI	Pounds																		2012	NO	ROCKWOOD PIGMENTS NA INC	3700 E OLYMPIC BLVD	LOS ANGELES	LOS ANGELES	CA	900233123	YES	NO	NO	NO								325131						34.018713	-118.19662	050630177								ROCKWOOD HOLDINGS INC	047547690	0		NA												NO	M.CORTES@RPIGMENTS.COM			YES	 	
95051CRTNT281NR	1312210209577	007439921	LEAD	TRI	Pounds																		2012	NO	CREATION TECHNOLOGIES-SANTA CLARA	2801 NORTHWESTERN PKWY  (NEW LOCATION)	SANTA CLARA	SANTA CLARA	CA	95051	YES	NO	NO	NO								334419						37.37238	-121.97203									CREATION TECHNOLOGIES	248570236	0		NA												NO	JENNIE.TRAN@CREATIONTECH.COM			YES	 	
92504RCRPN7809L	1312210209692	N120	DIISOCYANATES	TRI	Pounds																		2012	NO	CARPENTER CO	7809 LINCOLN AVE	RIVERSIDE	RIVERSIDE	CA	92504	YES	NO	NO	NO								326150						33.925839	-117.405138	096108725								CARPENTER CO	003109444	0		NA												NO	FRANK.VASICEK@CARPENTER.COM			NO	 	
92504RCRPN7809L	1312210209704	026471625	TOLUENE DIISOCYANATE (MIXED ISOMERS)	TRI	Pounds																		2012	NO	CARPENTER CO	7809 LINCOLN AVE	RIVERSIDE	RIVERSIDE	CA	92504	YES	NO	NO	NO								326150						33.925839	-117.405138	096108725								CARPENTER CO	003109444	0		NA												NO	FRANK.VASICEK@CARPENTER.COM			NO	 	
93446SNBNK1740C	1312210210922	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	JOSLYN SUNBANK CO LLC	1740 COMMERCE WAY	PASO ROBLES	SAN LUIS OBISPO	CA	93446	YES	NO	NO	NO								335932	332813					35.610306	-120.6527	009545658								MEGGITT USA	178164171	0		NA												NO	PHARRIS@SUNBANKCORP.COM			YES	 	
93446SNBNK1740C	1312210210934	N511	NITRATE COMPOUNDS	TRI	Pounds																		2012	NO	JOSLYN SUNBANK CO LLC	1740 COMMERCE WAY	PASO ROBLES	SAN LUIS OBISPO	CA	93446	YES	NO	NO	NO								335932	332813					35.610306	-120.6527	009545658								MEGGITT USA	178164171	30597.74	C 	CITY OF PASO ROBLES WWTP	3200 SULFUR SPRINGS ROAD	PASO ROBLES	CA	SAN LUIS OBISPO	93446							NO	PHARRIS@SUNBANKCORP.COM			NO	 	
93446SNBNK1740C	1312210210946	007697372	NITRIC ACID	TRI	Pounds																		2012	NO	JOSLYN SUNBANK CO LLC	1740 COMMERCE WAY	PASO ROBLES	SAN LUIS OBISPO	CA	93446	YES	NO	NO	NO								335932	332813					35.610306	-120.6527	009545658								MEGGITT USA	178164171	0		NA												NO	PHARRIS@SUNBANKCORP.COM			NO	 	
92025PLMRT849WW	1312210210973	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	PALOMAR TRANSIT MIX ESCONDIDO FACILITY	849 W WASHINGTON AVE	ESCONDIDO	SAN DIEGO	CA	92025	YES	NO	NO	NO								327320						33.130268	-117.073204	053000767								VULCAN MATERIALS CO	003396025	0		NA												NO	ANDERSONBG@VMCMAIL.COM			YES	 	
92126VLCNM151BL	1312210210997	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2012	NO	VULCAN MATERIALS CARROLL CANYON	10051 BLACK MOUNTAIN RD	SAN DIEGO	SAN DIEGO	CA	92126	YES	NO	NO	NO								324121	327320					32.8861	-117.1174	053000767								VULCAN MATERIALS CO	003396025	0		NA												NO	ANDERSONBG@VMCMAIL.COM			NO	 	
92054PLMRT2925I	1312210211013	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	PALOMAR TRANSIT MIX OCEANSIDE FACILITY	2925 INDUSTRY ST	OCEANSIDE	SAN DIEGO	CA	92054	YES	NO	NO	NO								327320						33.201	-117.339	053000767								VULCAN MATERIALS CO	003396025	0		NA												NO	ANDERSONBG@VMCMAIL.COM			YES	 	
92126VLCNM151BL	1312210211025	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	VULCAN MATERIALS CARROLL CANYON	10051 BLACK MOUNTAIN RD	SAN DIEGO	SAN DIEGO	CA	92126	YES	NO	NO	NO								324121	327320					32.8861	-117.1174	053000767								VULCAN MATERIALS CO	003396025	0		NA												NO	ANDERSONBG@VMCMAIL.COM			YES	 	
92126VLCNM151BL	1312210211037	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2012	NO	VULCAN MATERIALS CARROLL CANYON	10051 BLACK MOUNTAIN RD	SAN DIEGO	SAN DIEGO	CA	92126	YES	NO	NO	NO								324121	327320					32.8861	-117.1174	053000767								VULCAN MATERIALS CO	003396025	0		NA												NO	ANDERSONBG@VMCMAIL.COM			NO	 	
92108VLCNM5745M	1312210211064	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	VULCAN MISSION VALLEY	5745 MISSION CENTER RD	SAN DIEGO	SAN DIEGO	CA	92108	YES	NO	NO	NO								327320	212321	324121				32.776442	-117.154633	053000767								VULCAN MATERIALS CO	003396025	0		NA												NO	ANDERSONBG@VMCMAIL.COM			YES	 	
90039CBGGY5121S	1312210211330	000084742	DIBUTYL PHTHALATE	TRI	Pounds																		2012	NO	HUNTSMAN ADVANCED MATERIALS AMERICAS INC- LA SITE	5121 SAN FERNANDO RD  W	LOS ANGELES	LOS ANGELES	CA	90039	YES	NO	NO	NO								325211						34.144755	-118.2716	608859609		CAD093361079						HUNTSMAN INC		0		NA												NO	SPENCER_HAMMON@HUNTSMAN.COM			NO	 	
